reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,cleaned_review,polarity,subjectivity,rating
71494cdf-f3fa-442b-89e3-170afb09473f,Soumya Dewangan,https://play-lh.googleusercontent.com/a-/ACB-R5RDCwPt94J3Oxi4a9dXlcnVYu0t7rE6-q0v7sdP3w,This app is very bad i stuck my 4000rs and now my money is not return and am not have money to survive this month,1,0,2.0.8,2022-09-01 19:24:58,"
Hi Soumya, we regret to note the dissatisfactory experience you have had. We
would like to fix the same on priority. Could you please drop us an email at sonam@fampay.in, we shall do everything in our power to turn this around!",2022-09-08 16:19:09,this app is very bad i stuck my     rs and now my money is not return and am not have money to survive this month,-0.9099999999999998,0.8666666666666667,1
4753f3f3-cf90-4c51-8f7c-af8e06c022f2,Antriksh Gwal,https://play-lh.googleusercontent.com/a/AGNmyxagisqrKMj0v0Zf_WiUuR2PuhQT7TpwPitJQymM=mo,It's the worst app. It's just shows payment processing and amount is deducted and doesn't pay. I have to give shopkeeper cash and then two hours later the payment gets successful and i have paid two times. That's so painful. I'm deleting it right now and telling my friends to delete it as well,1,0,,2022-11-09 18:39:52,"
Hi Antriksh, we apologize for the inconvenience caused to you, it was never our
intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!
",2022-11-10 01:08:48,it s the worst app  it s just shows payment processing and amount is deducted and doesn t pay  i have to give shopkeeper cash and then two hours later the payment gets successful and i have paid two times  that s so painful  i m deleting it right now and telling my friends to delete it as well,-0.13285714285714284,0.6771428571428572,1
d677bffc-a0d0-4eff-83be-d3aa4432ca1d,Tanzeel Divker,https://play-lh.googleusercontent.com/a-/ACB-R5TA49WzUX9BrNaQSHkmqXp0L8QsR2TPCcc6J8VsXw,I am not getting my entire 50 ruppes only every time better luck next time wo thats why i am not using this app more .,1,0,2.0.0,2022-07-08 01:39:28,"
Hi there, we apologize for the inconvenience caused to you, it was never our intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!

",2022-07-08 10:42:44,i am not getting my entire    ruppes only every time better luck next time wo thats why i am not using this app more  ,0.2,0.525,1
35d6fc83-58af-4e73-a454-0109721a01b1,Himanshu Gautam,https://play-lh.googleusercontent.com/a-/ACB-R5S821H3z_8EOT8k3Y8aLL1K7DTGhns8LjddqI6gEw,its very useful app for 11-20 year old child,1,0,2.0.0,2022-07-10 09:02:14,"
Hi there, we would like to know more about it. Please write to us at  sonam@fampay.in with relevant details elaborating your issue so we can set this right for you.

",2022-07-10 12:40:16,its very useful app for       year old child,0.245,0.1,1
8eecaea1-b810-4394-881c-f31e2e133774,Ghanashyam Sapkota,https://play-lh.googleusercontent.com/a-/ACB-R5Qn8mA73GtgwcMhSEUBRBPwZm06_7HZRTlsigBmxg,Kiya app hay kuch kam ka app nhi hay yrr Mera 400 hundred rupiya kha liya fam pay app se guys ap log bhi use mat karna guys 😭😭😭😭👿👿,1,0,2.1.4,2022-10-20 15:03:28,,,kiya app hay kuch kam ka app nhi hay yrr mera     hundred rupiya kha liya fam pay app se guys ap log bhi use mat karna guys       ,0.0,0.0,1
e74b103f-6e9e-42e8-a25e-2ffc64d2ee4a,VANSHGAMER,https://play-lh.googleusercontent.com/a-/ACB-R5S3Vh4vn2pN-DhIGmEL2-iKGASX4VsYsdGFi4fI4w,"My experience with this app is awful.I completely done my kyc, my account kyc has been expired in 4days.",1,0,2.8.9,2023-02-25 16:19:50,,,my experience with this app is awful i completely done my kyc  my account kyc has been expired in  days ,-0.45,0.7,1
700a0641-8025-4e04-bc83-286d69d2a5c8,Samir Kale,https://play-lh.googleusercontent.com/a-/ACB-R5Q6nhdpEWuC7ZKayXuJcKUACynOmi2h98JxpkKu,Don't use this app because 2 time payment problem my ₹750 lost 😡😡😡😡😡,1,0,2.2.7,2023-03-21 18:56:57,"
Hi Samir, we apologize for the inconvenience caused to you, it was never our intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!",2023-03-21 22:42:30,don t use this app because   time payment problem my      lost      ,0.0,0.0,1
37e8aadf-1047-40ec-8c3c-f2bd697a72e0,shweta Bolabattin,https://play-lh.googleusercontent.com/a-/ACB-R5R_iLrkny5twi9OQcC1tzAgUqoBu4OcHcDF5uh0,nice,1,0,1.9.9,2022-06-29 09:59:17,"
Hi Shweta,  If you are happy with the experience using FamPay, we encourage you to share a 5-star review. It will go a long way in motivating us to do better. If you have any further feedback or suggestions for us, feel free to write to us at  sonam@fampay.in, we would love to hear from you!




",2022-06-29 10:01:28,nice,0.6,1.0,1
94c62aea-aabd-4ccf-a02e-8f9af279939a,Smitha Jain,https://play-lh.googleusercontent.com/a/AGNmyxaJdTXpiOsg3ksxBBdmuRQtWFh92P0mIP40b6Ok=mo,No this is fake c,1,0,,2023-03-22 08:49:41,"
Hi Smitha, we're sorry to hear that. We'd like to understand the issue and help you with it. Kindly write to us with details of our issue and your registered mobile number at  sonam@fampay.in, We will check and get back to you on this.",2023-03-23 19:10:11,no this is fake c,-0.5,1.0,1
ceb728ff-39c8-48de-b9cb-62070f5dd0fb,Nilesh Dhupper,https://play-lh.googleusercontent.com/a/AGNmyxZwzM00x2n4Qnjoqhhk_29sn626Q4SPf76znXMU=mo,"Very worst experience, I am trying to make a UPI and it's not showing to send sms",1,0,2.1.6,2022-10-28 13:46:05,"
Hi Nilesh, we regret to note the dissatisfactory experience you have had. We would like to fix the same on priority. Could you please drop us an email at  sonam@fampay.in, we shall do everything in our power to turn this around!",2022-11-01 21:38:36,very worst experience  i am trying to make a upi and it s not showing to send sms,-1.0,1.0,1
a9c739c5-c397-492c-8a0c-8c1d36f38594,Nur Alom,https://play-lh.googleusercontent.com/a/AGNmyxZODOOA29to5-Bhs3WlE7gsGMmLMqc9D6J9lSj_=mo,This app is some time work well but after few days leter this app automatically log out and when I try to login something went wrong problem seen or otp submit but invalid otp seen so please don't try this app this is a worthless app very slow transaction and all time error.,1,0,2.2.6,2022-12-30 21:34:44,,,this app is some time work well but after few days leter this app automatically log out and when i try to login something went wrong problem seen or otp submit but invalid otp seen so please don t try this app this is a worthless app very slow transaction and all time error ,-0.47250000000000003,0.605,1
037181ec-4fa6-4ab4-be6e-df28429f12fc,The king 1002,https://play-lh.googleusercontent.com/a/AGNmyxbkZWh6EaL82-wROJKIiPZKyBm4oir1VFIQwJRI=mo,Eski service acchi nhi h brooo koi mat karna,1,0,2.2.3,2022-12-24 06:06:02,,,eski service acchi nhi h brooo koi mat karna,0.0,0.0,1
393ca801-5912-4d72-9f6c-fee8f4b33fb5,LB GAMERZ,https://play-lh.googleusercontent.com/a-/ACB-R5Q39RBtoJv-tFxTgXTwVqY1Xnpqf7Ypq7QNPYBOTQ,Iam not able to login. .............,1,0,2.8.4,2023-02-01 22:56:05,,,iam not able to login               ,-0.25,0.625,1
0f9b75b7-f9bb-4862-bb00-7e7698cd3c65,NTGIO,https://play-lh.googleusercontent.com/a-/ACB-R5SBi8UBxqItciNdQyikzorkd1i3LIMnohXDSt9-5A,"Do not download it, UPI is not working in it",1,0,1.5.6,2021-09-03 19:17:41,,,do not download it  upi is not working in it,0.0,0.0,1
7bb2b6b4-d967-4217-aedb-2c13245e8b52,Sahil Hoque,https://play-lh.googleusercontent.com/a-/ACB-R5SBnQ2UoptR3cnspf4kpRbvgRmetEezs3RUOYqckg,"Why am not able to use fampay online payment only no need to get card to my hand ,only want the virual card for payment but it's not applicable",1,0,1.8.3,2022-04-06 13:05:28,"
Hi Sahil, we're sorry to hear that. We'd like to understand the issue and help you with it. Kindly write to us with details of our issue and your registered mobile number at  sonam@fampay.in, We will check and get back to you on this.

",2022-04-06 13:36:52,why am not able to use fampay online payment only no need to get card to my hand  only want the virual card for payment but it s not applicable,-0.08333333333333333,0.875,1
5adb4269-fe38-48f3-86e3-0922263c4e45,Anurag Debnath,https://play-lh.googleusercontent.com/a-/ACB-R5SNmGzsCgJz8gPPm65_PQUnzWBLlHgr8D_i1s1SVw,Now a days phone number not required in Aadhar card it's not necessary to link but in this app it's necessary,1,0,1.8.8,2022-04-25 21:41:03,"
Hi Anurag,  we would like to know more about it. Please write to us at  sonam@fampay.in with relevant details elaborating on your issue so we can set this right for you.




",2022-04-26 10:22:07,now a days phone number not required in aadhar card it s not necessary to link but in this app it s necessary,0.0,1.0,1
c3b235a6-fbe6-456a-b708-8131fa3d2619,Simran Jaiswal,https://play-lh.googleusercontent.com/a-/ACB-R5Tu2KvL_eCRwub6weLuCMoMlZBuorxzBR36jb0M,UPI is slow my friend send me money but money not received,1,1,,2022-09-13 14:32:03,"
Hi Simran, we're sorry to hear that. We'd like to understand the issue and help you with it. Kindly write to us with details of our issue and your registered mobile number at  sonam@fampay.in, We will check and get back to you on this.",2022-09-14 00:17:39,upi is slow my friend send me money but money not received,-0.30000000000000004,0.39999999999999997,1
7c0fb9a3-1bda-4f25-b047-b38472dbf5d2,Shaikh Lal,https://play-lh.googleusercontent.com/a-/ACB-R5SqlMxlracM6jPNR2DDcGEj-cTPjXY8mdrY8W8M,ok,1,0,1.2.9,2021-04-19 15:42:52,,,ok,0.5,0.5,1
37e40783-58ec-4f47-96d9-eb7241ce84a6,Mohdaziz Uddin,https://play-lh.googleusercontent.com/a/AGNmyxafASIHoCHf3BOPZPotjyXpfjROncofHne-QGhu=mo,Very bad😞😔,1,0,1.7.1,2022-01-04 14:13:21,"
Hi Mohdaziz, we're sorry for the unpleasant experience. Please share your concern along with your registered mobile number via email at  sonam@fampay.in so that we can look into this & assist you better.




",2022-01-04 15:33:52,very bad  ,-0.9099999999999998,0.8666666666666667,1
a37434fc-c43c-447c-849a-b3a3b9f888e5,MaFia Gamer,https://play-lh.googleusercontent.com/a-/ACB-R5SdDl5_UVL4kmSHfhY6osy29Fs7uJiGmIwYT07qOQ,Chintusmily,1,0,,2021-03-08 19:54:20,,,chintusmily,0.0,0.0,1
7f0a1c26-157a-410d-95b8-487c133855c7,Ram Vilash,https://play-lh.googleusercontent.com/a/AGNmyxb0lToygJVpgF-pBgXH0PgYH48N2wK-DkXA56ai=mo,Pls solve this if we add money the processing is invalid,1,0,2.2.3,2022-12-12 07:20:22,,,pls solve this if we add money the processing is invalid,0.0,0.0,1
0f005e1e-aef0-48da-9b04-e8a8d20ab36e,Gagan . R,https://play-lh.googleusercontent.com/a-/ACB-R5QSNjzz23qjm2DvZ-TixB0918k5eRB04yH9mtag,good,1,0,2.0.8,2022-09-21 14:40:51,"
Hi Gagan, if you are happy with the experience using FamPay, we encourage you to share a 5-star review. It will go a long way in motivating us to do better. If you have any further feedback or suggestions for us, feel free to write to us at  sonam@fampay.in, we would love to hear from you!",2022-09-23 00:02:58,good,0.7,0.6000000000000001,1
38219ba6-ba97-4f5b-bb69-4f957c5c0a39,Yoyo Yogith,https://play-lh.googleusercontent.com/a/AGNmyxY40SSppOk26ykl0HW3DEiobqMzjy78lK7-YqeO=mo,"I'm going upgrading the kyc account it's not happening,it's showing error and it's very annoying app",1,0,,2021-09-25 08:25:35,,,i m going upgrading the kyc account it s not happening it s showing error and it s very annoying app,-1.0,1.0,1
b5c626f3-55aa-484a-a9c7-25e888580fb0,Abhishek Abhishek,https://play-lh.googleusercontent.com/a/AGNmyxawadu4hPVwKPOlxZffd4OqMrpX7fpsB6oG-3Sl=mo,100 कैसे मिलेगा,1,0,1.9.4,2022-06-05 17:32:08,"
Hi Abhishek, we would like to know more about it. Please write to us at  sonam@fampay.in with relevant details elaborating your issue so we can set this right for you.

",2022-06-05 17:37:53,               ,0.0,0.0,1
95e2d90e-2ac4-42c2-825e-404b5a4661ec,Rebel Suresh,https://play-lh.googleusercontent.com/a-/ACB-R5SzxFUvnzuh609azQhau9dL8JiyC4Bu8vKm3viMpA,I can't join my frd famm,1,0,1.0.6,2020-11-17 11:17:18,,,i can t join my frd famm,0.0,0.0,1
54ef4202-410a-4f9b-90dd-404733f320c4,YASH JOHN,https://play-lh.googleusercontent.com/a-/ACB-R5T7XYpGnH8FzVpdDUvqTdi4rsBECL3IqnqXO6HENg,Unable to activate the account because the adhar card option is not opening,1,0,1.1.2,2020-12-28 19:32:02,,,unable to activate the account because the adhar card option is not opening,-0.5,0.5,1
9ec91db1-9054-4d09-9da7-d8b5365896fc,Vipin 8c Kumar 8c,https://play-lh.googleusercontent.com/a-/ACB-R5SIyTznmUFVOFzuK0jdy8aKCKhc879nEVPnILKD,Band this app because you login 2 phone he blocked you.,1,0,2.0.4,2022-08-08 13:02:47,"
Hi there, we're sorry for the unpleasant experience. Please share your concern along with your registered mobile number via email at  sonam@fampay.in so that we can look into this & assist you better.

",2022-07-24 13:40:33,band this app because you login   phone he blocked you ,0.0,0.0,1
c78d5a7e-1467-46c3-99ff-2b1243b6d6e5,Sarvu Kr gupta,https://play-lh.googleusercontent.com/a-/ACB-R5TtNpYGjygUwBNo9OmHsWSNViBEpoLdDjchwKg9sg,I want to open my account but the aadhar is linked with the no. Is stolen so I can't receive OTP. I'm unable to open my account 😔.,1,0,2.1.2,2022-09-26 10:18:39,"
Hi Sarvu, we regret to note the dissatisfactory experience you have had. We would like to fix the same on priority. Could you please drop us an email at sonam@fampay.in, we shall do everything in our power to turn this around!
",2022-09-29 01:53:47,i want to open my account but the aadhar is linked with the no  is stolen so i can t receive otp  i m unable to open my account   ,-0.16666666666666666,0.5,1
a2b3b696-36de-40e0-9830-f7d21102d1cc,Ayush Singh,https://play-lh.googleusercontent.com/a-/ACB-R5SjAXqsv9sqc7SEki50qCleLShfI4jULL1KgaHE,"Why it doesn't pay to the UPI ID'S like @oksbi,etc... Please fix it as soon as possible😡😡",1,0,2.0.2,2022-07-22 10:04:12,"
Hi Ayush,  we would like to know more about it. Please write to us at  sonam@fampay.in with relevant details elaborating on your issue so we can set this right for you.


",2022-07-22 11:37:04,why it doesn t pay to the upi id s like  oksbi etc    please fix it as soon as possible  ,0.0,1.0,1
e17de4a4-7a12-4708-9bbf-4cd265babe23,Rc rock,https://play-lh.googleusercontent.com/a/AGNmyxaOaUb4IMa1e1REuNnR1JiD_e6ZSPcedQ1D8qCJ=mo,Good 👍,1,0,2.9.0,2023-02-20 16:29:06,,,good  ,0.7,0.6000000000000001,1
24840b54-ee1a-4c25-85a9-e56658765342,Suraj,https://play-lh.googleusercontent.com/a-/ACB-R5TpJB8wePzzxed9GwMxb_SUwvugrXNGctwLpnkw4w,Halwa app,1,0,1.0.5,2020-11-12 18:28:23,,,halwa app,0.0,0.0,1
f071ca79-6b78-4121-b391-d918fb121b22,Akash Kumar,https://play-lh.googleusercontent.com/a-/ACB-R5S1t15MkwRi2ZAeLUcK0-dWGMDOEB-SxiU4DyPCVQ,Does not work during evenings and do not rely upon this worst app makes me embarrass in every shop,1,0,2.0.8,2022-09-07 11:15:20,"
Hi Akash, we regret to note the dissatisfactory experience you have had. We
would like to fix the same on priority. Could you please drop us an email at sonam@fampay.in, we shall do everything in our power to turn this around!

>",2022-09-08 01:56:27,does not work during evenings and do not rely upon this worst app makes me embarrass in every shop,-1.0,1.0,1
d21d3b43-ad07-41f4-9e9c-1f33f293e5a4,Ankur Gupta,https://play-lh.googleusercontent.com/a-/ACB-R5QZxEDsKuID4Is-5pUPO3Gm4TBStkU_zphC6aA,Something worg,1,0,1.7.8,2022-11-20 10:44:23,"
Hi Ankur, we apologise for the inconvenience caused to you, it was never our intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!
",2022-11-23 09:30:47,something worg,0.0,0.0,1
6cf65664-2d48-4920-a401-807b1ccd5c2b,advait likhitkar,https://play-lh.googleusercontent.com/a-/ACB-R5QKw0Sl5-xYmMmCgyKp9WSQuAScP0RlsIFtWbva4Q,The money i had in my account is not transferred to my new account and i cant reclaim by funds what am j supposed to do? every time i try to transfer funds the payment fails it's beet 3 days i mailed a complaint but still jo response,1,0,2.8.4,2023-02-01 08:43:33,,,the money i had in my account is not transferred to my new account and i cant reclaim by funds what am j supposed to do  every time i try to transfer funds the payment fails it s beet   days i mailed a complaint but still jo response,-0.2212121212121212,0.3181818181818182,1
8c211bc7-8b32-4d93-8e45-44ae39396597,Killer Pradeep,https://play-lh.googleusercontent.com/a/AGNmyxY5Luy4o-49efHDAghuRzY8t4oMumVoKqN4ULmp=mo,Weaste,1,0,,2022-08-18 07:02:29,"
Hi there, we're sorry for the unpleasant experience. Please share your concern along with your registered mobile number via email sonam@fampay.in so that we can look into this & assist you better.",2022-08-19 23:34:24,weaste,0.0,0.0,1
8cc6ffa7-96b7-4bf3-aaba-1d6af96db768,Seizer Gaming,https://play-lh.googleusercontent.com/a/AGNmyxbAGbbGAyPotoNIxvIbBbVU7qQbV1iJy6YvFx-y=mo,Kyc Issue Very Bad App Please Settle KYc Issue fast🥲,1,0,,2022-12-02 00:13:16,"
Hi Seizer, we apologise for the inconvenience caused to you, it was never our intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!
",2022-12-02 19:17:11,kyc issue very bad app please settle kyc issue fast ,-0.35499999999999987,0.7333333333333334,1
42a480c6-e41c-46af-9fb2-2efd3f106f62,Raki Rath,https://play-lh.googleusercontent.com/a/AGNmyxam7CgV2LW94cZ7Y7cbM4JS3-6Ow6FRDmsyIdO1=mo,Fampay time loss not upi bhim this app very very chutiya,1,0,,2022-04-16 04:02:50,,,fampay time loss not upi bhim this app very very chutiya,0.26,0.39,1
4819085f-2c76-49ff-8ee2-4722b3e950d0,prathamesh Paygude,https://play-lh.googleusercontent.com/a-/ACB-R5T0YNeFX7QJju97b0FlZ4gTV_ShyjmOyk2_SRFJuw,Very bad service dont take it at all upi payment are approved only the payee has merchant ac dont take it is risky app it not work on imp time⌚ 😡😡😡😡😡😡😡😡,1,0,,2022-01-02 20:11:59,"
Hi Prathamesh, we understand that you want to register for UPI. We're working on the UPI and it may take slightly longer. While we cannot give you a date right now, we promise we'll have it back soon.😊 For Any further assistance drop us an email at  sonam@fampay.in




",2022-01-03 11:27:17,very bad service dont take it at all upi payment are approved only the payee has merchant ac dont take it is risky app it not work on imp time          ,-0.4549999999999999,0.9333333333333333,1
e85e7237-8400-4697-afad-6b684f5fd2b3,ansari izhan,https://play-lh.googleusercontent.com/a-/ACB-R5RyETtggvCx4ZEEZeDHKkesYJxn5O_2zyidbCUbNw,10 mai se 9 din to server down hi rehta hai 👎🤬,1,0,2.0.3,2022-08-01 20:04:31,"
Hi there, we regret to note the dissatisfactory experience you have had. We
would like to fix the same on priority. Could you please drop us an email at sonam@fampay.in, we shall do everything in our power to turn this around!",2022-08-02 19:34:38,   mai se   din to server down hi rehta hai   ,-0.15555555555555559,0.2888888888888889,1
f21eda69-b442-467a-b862-b1c431b8d4a8,Upender Vadlakonda,https://play-lh.googleusercontent.com/a/AGNmyxallwY0KSAVU5IkYTi4CpjaJ-wN4xNRO70XKtRL=mo,Not logging in fampay for multiple signups in my phone please can you reply me please,1,0,,2022-08-09 17:12:40,"
Hi Upendra, we apologize for the inconvenience caused to you, it was never our
intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around.
",2022-08-17 01:01:10,not logging in fampay for multiple signups in my phone please can you reply me please,0.0,0.0,1
521a9312-a3e8-4ef4-a10b-5f8c7bd52ed4,Sahin Goud,https://play-lh.googleusercontent.com/a/AGNmyxZBXXOnJfhVEm2PeoWw7_YN1DFd2CtyCp2_aAnI=mo,I can't login it was saying something error occurred,1,0,,2022-12-03 20:28:46,,,i can t login it was saying something error occurred,0.0,0.0,1
a0f3e8fc-6200-4398-9482-aa98a0535c11,Paras Yadav,https://play-lh.googleusercontent.com/a-/ACB-R5TWSz3oPBpOV4gArKkGQV4Kfa3zcAJg2xR97TzxCA,Improve service,1,0,2.9.6,2023-02-27 21:08:21,,,improve service,0.0,0.0,1
31c39072-3775-4055-a167-be625367efc9,Sudeep Kumar,https://play-lh.googleusercontent.com/a/AGNmyxYx48AFJi_kQOjNkjBni76vKE4qTsvT_7XlgOs_=mo,Nope it's not working like first 3days have been passed still now fampay is not opening and it's not working and payment is working very slow,1,0,2.0.6,2022-08-09 21:15:38,"
Hi Sudeep, we're sorry to hear that. We'd like to understand the issue and help you with it. Kindly write to us with details of our issue and your registered mobile number at sonam@fampay.in, We will check and get back to you on this.
",2022-08-17 01:41:19,nope it s not working like first  days have been passed still now fampay is not opening and it s not working and payment is working very slow,-0.07000000000000003,0.42666666666666664,1
42caa22e-5e14-4f21-840b-3f55370a7436,Rakshan Sadhu,https://play-lh.googleusercontent.com/a-/ACB-R5S1z5e7hUosXRiMnMcR8dHGdNlLyptouklMNlidzw,This app is nothing but a fraud who wants to collect your data i have requested to delete my account for like 3 times and still nothing has been done what is this behavior?,1,1,1.2.9,2021-04-27 10:50:27,,,this app is nothing but a fraud who wants to collect your data i have requested to delete my account for like   times and still nothing has been done what is this behavior ,0.2,0.1,1
7466adc4-9bb9-4af6-b8f0-5a1b7c44d3b4,SHREYASH JAIN,https://play-lh.googleusercontent.com/a/AGNmyxZPkfR27bfViy76GIoIDa-OwcmcG99aP4mRiRZb=mo,The payments are pending every time And not getting return,1,0,2.9.0,2023-02-20 18:41:25,,,the payments are pending every time and not getting return,0.0,0.0,1
c5a8be68-8009-4dc8-a4dd-d194214163ce,Kapil Pandat,https://play-lh.googleusercontent.com/a-/ACB-R5QjRwvFadNLmhQ-Bp_J3bw8zVR8h8sWxvhs_B-QuQ,Invited payment not received,1,0,1.4.1,2021-06-16 12:40:06,"Hi Kapil, we're very sorry to hear about your experience. Such an incident should not have occurred, and we shall work towards rectifying the same. Kindly help us help you by emailing us at support@fampay.in and elaborating your issue.",2021-06-18 00:11:20,invited payment not received,0.0,0.0,1
bad80910-98bb-4ada-a7d8-1f8e057b9661,Akshat Sharma,https://play-lh.googleusercontent.com/a-/ACB-R5R028VBg17zMC4oh_Ka8n4HBD8isXVbeKykmyeBRw,Bhot hi ghatiya iske bharose kabhi mt rhana full of gliches,1,0,2.1.2,2022-10-01 12:40:37,"
Hi Akshat, we would like to know more about it. Please write to us at  sonam@fampay.in with relevant details elaborating on your issue so we can set this right for you.",2022-10-10 20:38:03,bhot hi ghatiya iske bharose kabhi mt rhana full of gliches,0.35,0.55,1
cd191219-4b2f-4d03-9890-109c49f00775,Aditya Kumar,https://play-lh.googleusercontent.com/a/AGNmyxYxxsa05DKMH0Wjc3eCH3dBlHbG1mYdKhgIPN7dOQ=mo,It's so good but this app has so many problems,1,0,3.0.1,2023-03-30 13:12:22,,,it s so good but this app has so many problems,0.6,0.55,1
38a8e53e-9a3d-4fbf-acee-51f1e319fc76,M416 GAMER,https://play-lh.googleusercontent.com/a-/ACB-R5SVEbKNkFQE94JXZSoGnS1qAp4Qp7AROYoviz5L2A,Very bad app upi servers always down payment stuck in it very bad service's ❌️❌️,1,0,2.1.7,2022-11-10 19:48:51,"
Hi, we apologize for the inconvenience caused to you, it was never our intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!

",2023-04-20 16:58:44,very bad app upi servers always down payment stuck in it very bad service s     ,-0.6585185185185184,0.674074074074074,1
a32fee32-30d2-451f-92fd-f485454b445b,Vishal Airtel,https://play-lh.googleusercontent.com/a/AGNmyxYRRYkQBT71JRF7RiW6JNk47n6TTZ-0KIMIQVrV=mo,"I like her entering in this app but i can't trust in IDFC bank because my parents says that didn't trust any bank before see any cause. But i am using it. Or if i get any problem then, i will block you with licences. New one problem, i ordered my FAMCARD ME on 21 jan at midnight time and see my card didn't deliver yet. So, choose fampay at all. This is best- akudo. By this incident i log out and deleted my account from fampay now.",1,0,2.8.4,2023-02-02 09:47:52,"
Hi Vishal, we're sorry to hear that. We'd like to understand the issue and help you with it. Kindly write to us with details of our issue and your registered mobile number at  sonam@fampay.in, We will check and get back to you on this.




",2022-01-12 10:42:54,i like her entering in this app but i can t trust in idfc bank because my parents says that didn t trust any bank before see any cause  but i am using it  or if i get any problem then  i will block you with licences  new one problem  i ordered my famcard me on    jan at midnight time and see my card didn t deliver yet  so  choose fampay at all  this is best  akudo  by this incident i log out and deleted my account from fampay now ,0.5681818181818181,0.37727272727272726,1
d6aee4d7-7d6a-42f5-845e-f3aba060317a,Jil Jani,https://play-lh.googleusercontent.com/a-/ACB-R5RCeF3GM2Dvvjx2r73z_V2J6AlYxKuW_AMjTxZnYhQ,Wrost App Don't Download My card is not showing in app I complain but no one answered so... don't download my request to you..,1,0,1.7.4,2022-02-08 12:51:31,"
Hi Jill, we apologize for the inconvenience caused to you; it was never our intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!

",2022-02-08 14:52:53,wrost app don t download my card is not showing in app i complain but no one answered so    don t download my request to you  ,0.0,0.0,1
f63f4942-4e04-4a21-bddf-3818f2bc255c,Uday Agarwal,https://play-lh.googleusercontent.com/a/AGNmyxZtnFk_QJdSTngniCdx6LUO7JarT2A8QusMw0J3=mo,Update Kitna deta ho,1,0,2.9.3,2023-03-01 08:21:30,"
Hi Uday, we regret to note the dissatisfactory experience you have had. We would like to fix the same on priority. Could you please drop us an email at  sonam@fampay.in, we shall do everything in our power to turn this around!
",2023-04-10 17:33:35,update kitna deta ho,0.0,0.0,1
cc80a432-2766-45c6-9e22-ff01032d9957,Jitesh Janwa,https://play-lh.googleusercontent.com/a/AGNmyxZYVavYGlyqT1BjkkYhVG8zXEzYTIkIoBYECRzV=mo,Nice,1,0,,2021-05-25 13:18:31,,,nice,0.6,1.0,1
b00a9662-a620-4e54-a253-71b5dae1598b,محمد عظيم الدين,https://play-lh.googleusercontent.com/a-/ACB-R5Sp7VOw0udNiAINi5NMNS4q7279Dof9Ztwmt8dd9Q,Worst experience...,1,0,2.1.6,2022-11-03 02:32:14,"
Hi, we apologise for the inconvenience caused to you, it was never our
intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!



",2022-11-03 18:36:10,worst experience   ,-1.0,1.0,1
027c21db-9ef3-439a-ac7a-78543da077b7,Aryan Vaghri,https://play-lh.googleusercontent.com/a/AGNmyxbNeejvALVff1CWaAEK5drvQEU7kduBEVTGcETl=mo,First open then I will like,1,0,,2022-02-08 12:47:57,"
Hi Aryan, we would like to know more about your concern, Please write to us at  sonam@fampay.in with relevant details elaborating your issue so we can set this right for you.

",2022-02-08 14:53:33,first open then i will like,0.125,0.41666666666666663,1
0cacc620-6143-4441-ae17-3182995c1a04,Aditya Nagar,https://play-lh.googleusercontent.com/a/AGNmyxYkOKuHVr6ahDve24JZ5MyvNriSp5yO3vQuHEwd=mo,Help me there is only 73hours left and I can't scan my parent's aadhar card for verification,1,0,2.9.9,2023-03-16 22:22:55,"
Hi Aditya, we apologise for the inconvenience caused to you, it was never our intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!
",2023-03-30 22:44:49,help me there is only   hours left and i can t scan my parent s aadhar card for verification,0.0,0.5,1
3cfc3ada-4aaa-4739-a2c6-d21baa295521,Jatin Kumar,https://play-lh.googleusercontent.com/a/AGNmyxbN9hUuq0yismsFOsw1W5vYGViiu6dUVcXaZNXs=mo,payment fail at most dangerous time,1,0,2.1.2,2022-10-03 10:28:50,"
Hi Jatin, we're sorry for the unpleasant experience. Please share your concern along with your registered mobile number via email at  sonam@fampay.in so that we can look into this & assist you better.",2022-10-04 01:51:26,payment fail at most dangerous time,-0.19999999999999998,0.5666666666666667,1
e2bce3a3-8f29-4ad9-b30c-fe470cbed92e,RPG _ Gaming,https://play-lh.googleusercontent.com/a-/ACB-R5T53dVR2CRozatNCnha-8PuucN10X3NLNdggy9Wow,"It is good but , it needs a lot of effort to start and setup",1,0,2.2.6,2022-12-26 18:47:35,,,it is good but   it needs a lot of effort to start and setup,0.7,0.6000000000000001,1
